arxiv_id,quantum_circuits_found
2502.17783,
2508.19766,
2412.17269,
2507.04865,
2402.18142,
2407.09244,
2502.14746,
2404.16101,
2406.14712,
2402.02753,
2405.19030,
2404.01396,
2405.16017,
2402.12815,
2510.02218,
2410.13646,
2412.06715,
2504.07499,
2409.18072,
2407.14577,
2407.18021,
2506.22282,
2507.20625,
2510.23716,
2410.06712,
2501.00948,
2505.09320,
2409.07939,
2502.02226,
2403.18460,
2409.08524,
2402.01630,
2509.09603,
2509.11324,
2403.03090,
2411.09732,
2410.04296,
2403.00163,
2510.07100,
2507.21237,
2501.02141,
2510.13761,
2408.03145,
2411.19619,
2403.13505,
2408.02778,
2404.15563,
2403.04705,
2410.01206,
2404.19032,
2510.00484,
2402.08210,
2411.01082,
2411.11631,
2504.13532,
2405.14013,
2404.14039,
2503.23160,
2510.17020,
2510.07014,
2508.14566,
2402.12972,
2507.19323,
2501.19352,
2405.05756,
2407.11944,
2411.11660,
2412.16920,
2501.09676,
2501.09574,
2508.12822,
2504.20212,
2410.11422,
2406.02703,
2408.15938,
2409.14856,
2504.21084,
2506.21916,
2412.06225,
2506.16841,
2407.09308,
2505.15599,
2507.02736,
2510.20991,
2403.04842,
2402.02100,
2405.16558,
2507.12492,
2503.15392,
2403.17988,
2409.04395,
2409.08378,
2508.08191,
2505.06786,
2506.06224,
2504.08928,
2409.15666,
2508.10613,
2412.14797,
2402.13218,
2408.02314,
2407.00802,
2502.01454,
2504.10468,
2402.08107,
2509.20090,
2409.19043,
2411.17365,
2504.14643,
2408.01710,
2402.13057,
2403.14288,
2501.04688,
2404.03627,
2508.10748,
2503.15932,
2405.17356,
2404.05273,
2505.00764,
2401.10157,
2411.11679,
2504.16607,
2402.07489,
2503.04889,
2504.19750,
2412.11714,
2501.15341,
2508.00797,
2501.14965,
2502.10917,
2503.24283,
2510.24199,
2204.03029,
2509.08555,
2506.07965,
2508.10807,
2405.11015,
2501.14424,
2507.00187,
2403.15193,
2407.07183,
2507.13161,
2502.17015,
2411.18868,
2501.15541,
2510.04267,
2503.19688,
2507.20928,
2404.15403,
1602.02246,
2404.15002,
2501.14412,
2411.03599,
2508.08584,
2412.02887,
2510.09549,
2405.11790,
2501.17267,
2509.25890,
2412.15751,
2502.20002,
2507.00696,
2411.12548,
2407.15126,
2407.01313,
2406.03364,
2410.22016,
2506.13370,
2410.24004,
2404.18689,
2404.19023,
2507.01609,
2503.12889,
2501.11846,
2407.07843,
2412.07910,
2507.19776,
2508.19394,
2510.23546,
2508.18448,
2510.19442,
2412.16450,
2502.01332,
2506.12770,
2501.13546,
2407.09218,
2407.18478,
2505.00997,
2405.11861,
2507.23765,
2509.15833,
2405.09669,
2407.06663,
2508.19857,
2404.18809,
2411.18168,
2409.06326,
2406.12773,
2502.19355,
2404.17777,
2407.20569,
2509.09573,
2412.03022,
2405.11322,
2509.16640,
2508.15638,
2509.13298,
2501.03013,
2409.03638,
2409.17428,
2405.07289,
2509.15312,
2510.13947,
2406.10409,
2504.06218,
2502.02515,
2509.25245,
2411.03234,
2501.10252,
2406.01699,
2509.12370,
2504.07812,
2411.13469,
2504.08843,
2502.05688,
2502.18322,
2405.05560,
2502.12839,
2409.00792,
2403.03175,
2401.00362,
2510.11488,
2505.07930,
2502.20253,
2503.12869,
2404.03505,
2401.15829,
2406.03964,
2402.16841,
2407.09729,
2507.07992,
2502.13578,
2409.01368,
2506.22346,
2412.15889,
2504.19833,
2402.10796,
2410.24133,
2510.05594,
2404.14491,
2411.18570,
2504.19407,
2403.13904,
2510.11045,
2509.15043,
2504.19319,
2409.20320,
2411.08779,
2507.10862,
2505.04514,
2402.07552,
2502.04450,
2402.17520,
2403.16608,
2403.18050,
2402.07842,
2501.06202,
2501.06484,
2401.01824,
2510.17659,
2504.20181,
2403.17399,
2409.10803,
2406.13678,
2405.14138,
2408.14422,
2412.17706,
2407.06108,
2406.00042,
2508.07125,
2402.00098,
2504.14953,
2507.23538,
2404.09600,
2505.02510,
2509.23642,
2501.00002,
2506.19973,
2506.22241,
2410.01955,
2508.09380,
2407.13049,
2407.01855,
2402.00939,
2410.19930,
2407.16068,
2407.04393,
2404.18521,
2411.16233,
2411.14710,
2505.02868,
2406.16594,
2506.05757,
2409.11120,
2501.02883,
2504.21440,
2509.16311,
2410.23198,
2406.10142,
2406.12390,
2509.03495,
2403.13696,
2408.16678,
2407.18055,
2506.23501,
2403.10969,
2502.07121,
2503.20392,
2503.20203,
2406.08786,
2405.03366,
2508.08200,
2411.14098,
2404.19648,
2510.08546,
2409.07784,
2507.02223,
2412.15316,
2509.21469,
2503.02932,
2409.06862,
2407.04048,
2507.13228,
2509.26297,
2403.03159,
2502.06393,
2407.00357,
2504.03504,
2506.00345,
2412.03569,
2412.16650,
2508.07593,
2401.12719,
2411.04687,
2407.04389,
2506.11953,
2505.24549,
2411.07911,
2503.03887,
2501.08730,
2502.05671,
2508.08532,
2406.17248,
2408.17442,
2504.07782,
2412.09669,
2402.15333,
2505.09441,
2407.07241,
2405.18340,
2510.08386,
2412.15912,
2503.23321,
2412.14320,
2408.00387,
2503.07370,
2411.18558,
2401.06617,
2409.20203,
2504.10455,
2411.08780,
2508.12724,
2509.00341,
2509.13405,
2501.00570,
2509.01442,
2505.08758,
2410.18226,
2404.14115,
2412.00332,
2406.13003,
2410.19770,
2406.18677,
2508.02185,
2501.03943,
2507.03440,
2507.22323,
2507.10252,
2405.12598,
2401.07485,
2401.03370,
2508.12245,
2408.02445,
2508.05158,
2405.19503,
2412.06758,
2403.15186,
2401.17397,
2504.00102,
2507.01089,
2504.18694,
2507.05392,
2405.10360,
2408.07067,
2505.06082,
2411.16942,
2506.17096,
2506.20857,
2508.21124,
2404.10415,
2411.02329,
2401.06874,
2508.10096,
2504.09238,
2509.08408,
2402.05793,
2501.18274,
2507.14371,
2410.02901,
2503.00607,
2507.01886,
2401.08269,
2403.09095,
2403.13622,
2503.14843,
2408.12739,
2403.09978,
2412.19566,
2411.02237,
2503.05377,
2509.13280,
2402.18249,
2509.15951,
2503.09273,
2503.10764,
2503.11634,
2410.13670,
2410.19903,
2508.03052,
2410.08683,
2504.06528,
2505.05348,
2506.14230,
2412.02040,
2509.18586,
2406.09278,
2411.05190,
2410.19334,
2412.06814,
2503.10946,
2404.13794,
2406.03330,
2410.13549,
2505.16898,
2510.06536,
2401.15823,
2411.02475,
2412.04133,
2505.11159,
2403.19829,
2503.09751,
2507.05778,
2505.04768,
2505.03213,
2509.01061,
2401.09978,
2505.00537,
2402.07887,
2505.21726,
2507.22112,
2401.02388,
2409.06902,
2401.13772,
2501.01797,
2407.15102,
2509.14917,
2505.00950,
2410.22413,
2506.11198,
2412.07453,
2405.11617,
2403.07111,
2503.14306,
2411.04230,
2412.08322,
2411.18946,
2412.18233,
2407.09280,
2507.06218,
2404.07231,
2410.23562,
2406.14484,
2404.15874,
2412.13793,
2506.06197,
2408.07111,
2502.07298,
2403.04561,
2410.08284,
2405.03766,
2411.16843,
2504.04652,
2412.08297,
2508.14456,
2508.13734,
2402.09285,
2507.21679,
2501.14831,
2504.11181,
2404.04536,
2410.23734,
2404.01951,
2407.20346,
2411.08121,
2408.02572,
2505.06953,
2509.04947,
2501.00844,
2401.13763,
2404.08388,
2407.05536,
2410.13633,
2410.08891,
2406.15151,
2507.21051,
2507.15051,
2509.07563,
2410.16583,
2408.15329,
2506.15830,
2507.17965,
2410.22411,
2506.20852,
2409.06108,
2412.02541,
2503.20607,
2408.13570,
2507.05055,
2404.04094,
2405.15148,
2401.16000,
2506.15438,
2411.10398,
2510.06333,
2405.11387,
2401.02923,
2509.02997,
2507.13320,
2509.08892,
2410.05831,
2508.14272,
2509.03699,
2402.07809,
2408.07125,
2408.10776,
2505.19449,
2504.00747,
2506.12138,
2403.15295,
2509.16751,
2407.14581,
2406.01155,
2510.08484,
2509.11872,
2506.08759,
2508.00486,
2404.01987,
2412.07558,
2407.17810,
2401.10697,
2507.13322,
2503.05967,
2302.14619,
2503.01831,
2401.07716,
2411.13155,
2506.12656,
2502.12046,
2412.09268,
2509.02670,
2504.10569,
2503.08559,
2412.11955,
2407.08006,
2502.17409,
2507.10362,
2404.15015,
2509.18312,
2401.17394,
2407.08525,
2508.19496,
2401.07184,
2410.17299,
2409.18829,
2401.11351,
2406.01669,
2504.21250,
2510.05734,
2310.06976,
2510.16214,
2402.05517,
2404.04328,
2408.07625,
2507.18003,
2505.10499,
2504.02742,
2402.00360,
2411.01002,
2508.09903,
2403.02405,
2401.05921,
2403.10455,
2507.22992,
2504.06217,
2412.08154,
2509.04808,
2503.06301,
2501.08055,
2410.03130,
2509.08623,
2412.03158,
2403.17628,
2405.20096,
2411.14482,
2504.16995,
2411.10744,
2408.00934,
2401.05489,
2402.05516,
2410.00439,
2506.14983,
2410.15388,
2407.02787,
2407.05439,
2410.11541,
2508.21013,
2409.10052,
2504.21109,
2401.17372,
2404.05699,
2509.07661,
2412.14271,
2412.16806,
2405.17949,
2501.16056,
2504.09888,
2404.17982,
2507.17435,
2403.04830,
2403.02357,
2510.05905,
2505.24854,
2406.00533,
2402.10173,
2503.08776,
2412.12067,
2401.00026,
2406.03524,
2406.11320,
2506.19538,
2501.06619,
2409.05439,
2410.21814,
2508.12160,
2408.16526,
2412.15615,
2504.07497,
2206.07469,
2507.00405,
2509.15919,
2404.07786,
2501.11239,
2407.16795,
2404.06300,
2508.11175,
2408.04876,
2510.08538,
2410.18046,
2401.01485,
2506.17447,
2506.23560,
2408.02815,
2507.03290,
2403.06519,
2508.13094,
2402.14431,
2409.12432,
2404.04191,
2410.10787,
2409.01386,
2402.10788,
2401.02368,
2510.11431,
2502.14034,
2411.14307,
2411.19241,
2509.14852,
2401.09076,
2406.13040,
2503.02480,
2401.05129,
2504.13383,
2404.04048,
2501.04849,
2502.11253,
2507.21736,
2409.20417,
2507.23117,
2501.04535,
2404.14538,
2508.18163,
2405.05182,
2510.23720,
2506.15520,
2503.23656,
2109.06411,
2503.23469,
2411.07603,
2507.06091,
2406.19468,
2503.07567,
2404.02941,
2412.05656,
2506.16904,
2409.18651,
2404.06059,
2503.10752,
2510.02454,
2401.16890,
2405.01223,
2506.19776,
2508.05902,
2504.06359,
2507.10271,
2408.03518,
2312.17481,
2505.14869,
2412.20152,
2505.24587,
2408.02741,
2412.12085,
2405.05875,
2402.04226,
2506.12410,
2506.06123,
2411.01391,
2503.01966,
2504.15950,
2503.07468,
2403.08724,
2508.19783,
2502.21238,
2409.00433,
2401.07415,
2506.08302,
2409.16562,
2401.01928,
2409.03185,
2403.13110,
2405.13913,
2405.09885,
2509.10158,
2407.00932,
2507.23744,
2510.20160,
2412.10963,
2503.14712,
2504.12611,
2405.13624,
2405.15009,
2402.01854,
2410.11785,
2407.07294,
2403.04069,
2502.01433,
2502.02660,
2401.01453,
2508.17495,
2408.15529,
2412.03641,
2501.03851,
2406.03595,
2510.09813,
2501.00675,
2507.13574,
2401.00111,
2503.02568,
2503.23723,
2403.14967,
2404.12507,
2501.05157,
2510.17976,
2508.20377,
2507.00504,
2508.04502,
2404.13123,
2508.10671,
2411.04589,
2506.22290,
2507.16152,
2401.05265,
2507.02601,
2506.13085,
2409.15139,
2402.05778,
2401.03367,
2401.00157,
2508.13431,
2407.07497,
2404.06285,
2507.08157,
2507.20044,
2502.14557,
2509.17579,
2510.08523,
2506.21643,
2509.19440,
2504.17143,
2405.07613,
2508.18147,
2503.12071,
2409.08696,
2403.01099,
2508.00301,
2402.14302,
2406.00876,
2505.13366,
2412.13529,
2506.02361,
2405.00047,
2402.02118,
2407.11391,
2408.07132,
2401.09807,
2405.09628,
2504.08876,
2410.20339,
2505.20565,
2501.18301,
2501.18751,
2508.04969,
2408.05730,
2505.14809,
2410.24047,
2408.05010,
2404.13010,
2506.20760,
2509.13406,
2410.16231,
2508.19592,
2406.19683,
2412.19305,
2508.03993,
2507.01382,
2412.20812,
2505.09707,
2510.15584,
2505.09729,
2502.04081,
2404.10017,
2506.09511,
2404.01392,
2508.03261,
2510.06775,
2509.06881,
2403.03286,
2410.23689,
2504.10339,
2501.11010,
2504.20750,
2410.22713,
2507.14278,
2410.01172,
2405.07362,
2510.05471,
2503.16217,
2510.05074,
2503.02515,
2504.07903,
2412.08851,
2504.15808,
2504.05581,
2503.07666,
2503.23610,
2401.09618,
2409.07336,
2506.14705,
2506.05642,
2412.07506,
2509.17698,
2509.03389,
2401.09822,
2405.09615,
2408.07958,
2412.02120,
2508.19781,
2507.15544,
2402.08003,
2405.13747,
2405.05528,
2502.19331,
2410.17942,
2404.15980,
2503.05602,
2503.20111,
2510.06599,
2411.16656,
2412.14913,
2401.00083,
2405.06023,
2402.12542,
2503.10064,
2501.05624,
2505.17605,
2505.10540,
2401.02645,
2503.09480,
2407.10097,
2505.04304,
2504.10491,
2403.08143,
2507.22461,
2410.00353,
2510.10536,
2510.02051,
2407.15725,
2503.15827,
2504.01673,
2406.18458,
2407.07185,
2412.06818,
2408.04418,
2408.17402,
2401.04599,
2501.03973,
2501.16218,
2402.12568,
2506.23818,
2409.14183,
2509.24490,
2403.18263,
2505.15600,
2407.11231,
2407.04754,
2502.17665,
2404.10739,
2404.14776,
2402.09520,
2501.10118,
2510.08400,
2402.07667,
2411.09067,
2405.02947,
2409.13517,
2405.02407,
2502.00095,
2404.10693,
2504.01065,
2409.09033,
2505.04958,
2410.00904,
2310.01630,
2402.16329,
2407.04365,
2404.08556,
2509.06443,
2507.07092,
2507.14383,
2402.18926,
2506.04959,
2408.06842,
2504.08155,
2405.11733,
2402.12955,
2501.08870,
2510.08781,
2502.20253,
2502.14349,
2410.16944,
2504.13427,
2408.04021,
2501.16035,
2505.13177,
2503.22384,
2506.11920,
2507.15949,
2504.08887,
2507.21849,
2501.09973,
2409.08375,
2406.16097,
2507.18826,
2401.13184,
2510.15035,
2507.13245,
2508.17947,
2505.02282,
2506.09621,
2402.11065,
2408.02587,
2409.07749,
2406.04307,
2403.08633,
2503.17939,
2406.16016,
2508.03917,
2401.11026,
2412.01920,
2401.03791,
2407.20764,
2510.19390,
2502.16029,
2403.10861,
2407.09114,
2409.02132,
2502.20328,
2403.07604,
2406.14170,
2503.20855,
2506.10631,
2505.01214,
2502.01767,
2509.12338,
2401.11098,
2409.17236,
2406.00268,
2404.06545,
2402.13271,
2503.10808,
2502.02613,
2409.03348,
2507.16475,
2411.18896,
2409.04960,
2503.23206,
2406.18370,
2507.05428,
2409.10546,
2403.10564,
2411.10062,
2504.15576,
2506.18280,
2501.16802,
2507.23007,
2503.09688,
2401.11980,
2507.13006,
2412.19441,
2404.17548,
2501.18486,
2502.04474,
2504.10476,
2510.13674,
2411.14573,
2403.00857,
2406.15005,
2510.06257,
2412.04240,
2507.11204,
2401.05954,
2510.04880,
2410.21998,
2508.13150,
2403.07042,
2411.04979,
2410.13169,
2506.16518,
2404.18768,
2411.18196,
2408.05869,
2409.15418,
2505.22924,
2501.06179,
2404.09829,
2402.04495,
2404.18274,
2504.03512,
2509.13440,
2506.13304,
2408.10398,
2407.18895,
2510.21928,
2405.11632,
2408.01663,
2409.17835,
2408.08265,
2403.04065,
2504.11046,
2508.05881,
2509.14329,
2411.10652,
2505.04516,
2509.08060,
2405.05327,
2508.10261,
2507.00935,
2505.09207,
2407.15954,
2509.18023,
2401.11057,
2405.09861,
2506.21647,
2404.06667,
2408.04177,
2506.11964,
2510.20114,
2405.17230,
1903.00221,
2412.15665,
2407.04691,
2401.06444,
2503.22641,
2405.19537,
2406.18272,
2409.08495,
2508.15114,
2407.16342,
2501.14045,
2401.10330,
2505.02487,
2510.06147,
2311.03215,
2402.17908,
2405.15061,
2403.14630,
2502.08031,
2510.24660,
2501.06097,
2401.08435,
2401.01322,
2506.06548,
2402.14725,
2401.10077,
2402.08194,
2509.06316,
2505.01929,
2510.23135,
2408.14929,
2507.10232,
2503.05906,
2406.02418,
2510.01628,
2407.08318,
2410.07789,
2412.18519,
2405.18622,
2510.19976,
2508.07491,
2408.17304,
2503.22817,
2412.09106,
2407.01432,
2508.13054,
2510.01731,
2409.18113,
2409.05841,
2502.10083,
2504.10069,
2404.16594,
2510.06148,
2401.10919,
2402.17057,
2407.08760,
2509.20494,
2510.08267,
2403.09804,
2401.03934,
2401.06549,
2504.02651,
2408.03427,
2407.16530,
2510.07139,
2412.07919,
2411.00082,
2412.01810,
2510.09911,
2503.05458,
2408.15424,
2503.12514,
2507.06783,
2410.17285,
2501.03578,
2406.00530,
2508.12383,
2403.03758,
2501.05922,
2402.09248,
2407.08695,
2505.06882,
2411.16494,
2505.05743,
2502.03780,
2409.01590,
2401.00069,
2509.08323,
2508.13651,
2403.18131,
2402.09402,
2505.03302,
2508.21479,
2507.23346,
2407.11779,
2405.17310,
2505.03689,
2509.24432,
2508.15578,
2406.04891,
2510.11845,
2510.05502,
2402.05227,
2402.07801,
2509.08556,
2402.13194,
2401.10789,
2408.08415,
2406.05886,
2403.01974,
2404.06218,
2404.17579,
2411.12536,
2412.18837,
2405.14310,
2509.13818,
2402.16630,
2406.15450,
2506.13332,
2404.05516,
2405.14856,
2401.09708,
2410.12523,
2505.08290,
2509.22579,
2408.14684,
2404.06770,
2504.07207,
2408.00088,
2403.13623,
2409.17008,
2508.17883,
2410.14401,
2401.03475,
2409.09840,
2503.17140,
2410.17470,
2410.23622,
2403.05015,
2409.01862,
2407.13835,
2405.06720,
2505.20373,
2506.14693,
2502.19289,
2506.21702,
2505.11057,
2412.15778,
2505.05563,
2505.13682,
2505.21227,
2407.04496,
2502.10121,
2409.01320,
2505.09223,
2408.16052,
2408.16244,
2402.15298,
2503.18910,
2508.08998,
2507.09781,
2407.02569,
2503.12580,
2404.03247,
2407.18788,
2406.03047,
2405.06086,
2504.00108,
2510.12790,
2411.04931,
2405.17385,
2406.01547,
2510.20530,
2402.02169,
2509.16186,
2502.05264,
2410.21941,
2404.18594,
2404.02712,
2410.06292,
2506.09339,
2412.01998,
2411.11307,
2401.01633,
2503.04431,
2507.11322,
2403.19864,
2504.06201,
2412.17578,
2402.14560,
2412.00078,
2507.06954,
2411.10437,
2504.08845,
2502.00123,
2402.11259,
2508.10560,
2409.00760,
2504.09324,
2411.02950,
2503.07356,
2406.19628,
2405.05201,
2410.10902,
2509.02331,
2506.10760,
2509.07155,
2510.10334,
2403.02087,
2506.03014,
2506.13241,
2510.00967,
2407.03833,
2504.14160,
2505.21756,
2403.10251,
2508.09267,
2405.09126,
2406.04263,
2510.00370,
2401.13506,
2501.02784,
2404.06988,
2501.11888,
2504.05567,
2404.17376,
2509.21180,
2508.13332,
2404.09428,
2504.10098,
2504.17131,
2405.02721,
2505.03378,
2506.06063,
2405.16280,
2501.14372,
2501.12000,
2501.12335,
2404.18265,
2403.18716,
2412.14360,
2411.01318,
2403.13930,
2507.02070,
2405.15876,
2508.14549,
2410.23560,
2506.22811,
2505.03874,
2509.04989,
2509.10239,
2409.16731,
2410.16321,
2508.04756,
2401.01616,
2407.19443,
2503.06977,
2509.10196,
2405.19891,
2401.17927,
2501.06291,
2411.16334,
2503.21596,
2411.11152,
2408.01092,
2507.18261,
2510.11764,
2409.04892,
2504.11315,
2412.04398,
2408.01299,
2508.06355,
2509.13678,
2506.15769,
2407.16028,
2404.14887,
2412.08690,
2408.14828,
2508.14671,
2503.19788,
2404.12328,
2408.13349,
2403.16426,
2403.05502,
2408.05174,
2411.09133,
2408.16378,
2401.07150,
2404.11518,
2507.14934,
2409.19496,
2510.15730,
2412.11980,
2403.19430,
2412.16000,
2509.05646,
2503.04517,
2407.16855,
2506.16269,
2407.00844,
2409.17061,
2504.20399,
2509.23588,
2507.16797,
2405.09613,
2409.13924,
2506.02782,
2507.13860,
2505.04786,
2404.02674,
2502.06310,
2409.08467,
2411.10085,
2401.14150,
2405.06412,
2505.10314,
2504.14459,
2412.12959,
2506.05307,
2508.21723,
2408.06887,
2403.00234,
2402.00379,
2405.20832,
2508.14738,
2408.02515,
2510.04732,
2505.06050,
2508.10714,
2404.09487,
2412.07844,
2507.20155,
2408.15504,
1704.05840,
2407.16106,
2510.16625,
2409.09235,
2412.01334,
2502.02553,
2404.15477,
2401.02707,
2506.20125,
2504.15990,
2509.10409,
2501.11816,
2404.14865,
2507.20649,
2407.11809,
2412.06938,
2402.16341,
2408.03924,
2407.01120,
2410.15871,
2502.04437,
2510.05622,
2408.15085,
2401.11682,
2505.04240,
2309.15752,
2412.09208,
2401.08754,
2410.22431,
2509.25953,
2510.09371,
2407.10349,
2509.16002,
2510.06342,
2408.14629,
2408.14373,
2506.05269,
2409.12881,
2403.10225,
2510.06228,
2403.19045,
2401.10854,
2501.04558,
2503.04968,
2410.19275,
2408.07403,
2405.12714,
2406.18577,
2504.09122,
2510.11200,
2506.19878,
2412.04421,
2501.05977,
2507.02301,
2408.10639,
2510.19823,
2507.12971,
2407.12618,
2401.06753,
2501.13097,
2506.15074,
2405.03339,
2508.03303,
2407.07558,
2504.20205,
2406.07619,
2401.07497,
2507.14015,
2508.00484,
2504.02753,
2412.16867,
2407.06425,
2503.18329,
2406.18797,
2410.01274,
2502.19248,
2401.11862,
2410.08040,
2411.04977,
2411.08609,
2404.11847,
2407.13723,
2505.05285,
2409.04195,
2502.05067,
2505.03111,
2507.04262,
2412.04402,
2403.17429,
2408.01905,
2503.09333,
2509.14098,
2510.22918,
2401.00675,
2510.22394,
2412.15339,
2510.08402,
2411.12421,
2404.19575,
2502.17396,
2404.04958,
2503.07791,
2505.15627,
2410.06808,
2410.21413,
2402.08102,
2502.09552,
2408.16453,
2402.12196,
2502.03431,
2404.06562,
2505.07876,
2410.17048,
2405.15612,
2407.13820,
2405.04763,
2505.08773,
2409.17935,
2401.18077,
2403.14383,
2510.08274,
2410.07045,
2506.00132,
2509.07215,
2404.04334,
2412.12120,
2508.12749,
2507.19977,
2504.04370,
2508.04065,
2412.17929,
2412.10886,
2412.01571,
2507.08763,
2504.18334,
2411.14454,
2504.11392,
2510.12237,
2402.16721,
2506.08182,
2403.15237,
2411.14261,
2403.11548,
2406.15228,
2510.13167,
2501.06212,
2505.15907,
2405.09899,
2507.10939,
2508.08734,
2402.13065,
2407.20957,
2411.07092,
2404.18555,
2506.12989,
2409.10339,
2501.09682,
2402.07315,
2507.02216,
2407.18485,
2410.23430,
2510.21939,
2404.10973,
2410.13499,
2507.06045,
2504.10733,
2404.00440,
2408.08375,
2507.14254,
2509.04416,
2504.17320,
2504.00634,
2405.18883,
2412.13011,
2503.24042,
2405.14706,
2508.13973,
2510.06602,
2402.01791,
2409.13379,
2404.01097,
2402.04637,
2501.02047,
2409.05504,
2403.19408,
2509.24749,
2405.16578,
2505.09311,
2509.00222,
2509.25572,
2408.12571,
2408.05588,
2508.12477,
2404.19011,
2501.15794,
2505.04591,
2407.07106,
2507.22999,
2407.03845,
2412.03354,
2509.26315,
2404.08565,
2506.17009,
2408.02308,
2508.00068,
2508.06380,
2410.16844,
2506.15671,
2310.10929,
2405.15237,
2411.10241,
2505.00872,
2508.07896,
2510.22867,
2402.00161,
2509.07870,
2412.18700,
2506.20594,
2504.20100,
2506.05177,
2407.14278,
2508.18368,
2404.07317,
2401.13237,
2507.00854,
2410.08160,
2407.10884,
2510.17327,
1005.4443,
2402.10584,
2405.09845,
2406.08882,
2507.19994,
2502.07667,
2403.02047,
2510.08446,
2411.05176,
2402.17378,
2503.08425,
2308.11736,
2509.22355,
2510.09100,
2508.09390,
2510.04943,
2402.19241,
2505.07770,
2404.05547,
2411.17797,
2509.06086,
2504.02044,
2401.03090,
2505.02939,
2506.10810,
2509.02743,
2507.07432,
2407.18127,
2407.12469,
2503.01447,
2410.13688,
2510.11544,
2508.19207,
2505.03578,
2410.07384,
2408.07380,
2404.18498,
2504.17731,
2510.22121,
2412.12584,
2406.14330,
2510.04011,
2501.05829,
2504.14568,
2504.06625,
2405.06022,
2403.12896,
2505.22816,
2406.19153,
2508.11487,
2509.07947,
2405.19278,
2402.12434,
2408.16327,
2504.03005,
2406.19382,
2501.14448,
2412.10297,
2410.14779,
2503.24211,
2506.09144,
2402.06786,
2404.16004,
2503.13615,
2408.07764,
2410.23845,
2504.03435,
2508.14478,
2412.07450,
2412.09672,
2410.03079,
2401.09524,
2412.10634,
2406.04083,
2411.16974,
2404.08214,
2504.06804,
2404.19408,
2509.03233,
2412.14647,
2412.15183,
2412.19803,
2402.09511,
2407.07242,
2504.11846,
2508.18645,
2506.12391,
2401.08950,
2509.09033,
2410.00138,
2411.00719,
2401.08031,
2510.18805,
2502.04425,
2405.14410,
2506.20618,
2408.12395,
2407.02263,
2403.04383,
2409.01707,
2506.20570,
2402.01738,
2307.06503,
2509.21569,
2509.03586,
2510.08154,
2402.16410,
2506.13619,
2505.23639,
2506.19778,
2402.01776,
2508.10107,
2404.06210,
2509.18490,
2410.19467,
2510.07471,
2507.18708,
2502.04950,
2501.16509,
2506.01542,
2402.17864,
2510.05055,
2412.20092,
2412.15173,
2412.15816,
2409.06036,
2404.07034,
2406.18041,
2505.04459,
2505.13293,
2412.04382,
2506.21161,
2506.09436,
2510.04449,
2410.00910,
2509.22471,
2506.19809,
2406.11620,
2505.24467,
2402.05661,
2410.15080,
2504.02164,
2510.21255,
2509.09604,
2408.06815,
2411.09544,
2508.08439,
2504.08993,
2510.07211,
2401.04940,
2405.08167,
2507.13810,
2505.02740,
2506.03228,
2411.06532,
2501.13559,
2409.05927,
2402.04245,
2502.17108,
2503.15452,
2503.22823,
2510.09578,
2409.13785,
2506.19912,
2506.22669,
2409.00378,
2502.03536,
2506.12857,
2405.07132,
2401.06367,
2501.09339,
2402.05477,
2404.06264,
2501.11629,
2505.17033,
2509.23685,
2501.11146,
2401.13709,
2402.09523,
2504.12648,
2402.13049,
2411.02990,
2405.05243,
2501.11785,
2411.02630,
2403.05764,
2509.04048,
2509.00724,
2302.05584,
2410.03572,
2510.01497,
2412.01538,
2412.05025,
2404.14081,
2504.10516,
2410.01913,
2509.24213,
2504.13027,
2408.07603,
2503.02828,
2412.06006,
2406.04245,
2409.15276,
2411.07187,
2504.09921,
2404.16342,
2510.06909,
2403.09944,
2502.14058,
2403.08602,
2501.18691,
2510.13950,
2410.12660,
2509.02087,
2404.09294,
2502.17562,
2403.11644,
2507.09298,
2409.09125,
2508.01806,
2507.04337,
2506.08985,
2411.02602,
2504.15528,
2504.05082,
2405.01332,
2406.00098,
2401.01401,
2405.08152,
2411.05411,
2506.10285,
2510.13994,
2412.07969,
2406.15701,
2501.14504,
2410.19118,
2405.02265,
2501.01734,
2402.19235,
2412.04347,
2402.00948,
2411.13421,
2510.20030,
2405.10268,
2502.05981,
2405.09862,
2411.19280,
2404.07054,
2405.00137,
2407.15702,
2407.21715,
2508.06474,
2505.08466,
2507.21289,
2504.16200,
2405.08982,
2407.21793,
2401.06300,
2505.05270,
2508.21390,
2502.04772,
2507.17364,
2407.03114,
2505.14243,
2403.12602,
2401.11362,
2507.15063,
2412.09518,
2507.12332,
2505.16751,
2503.07455,
2402.05092,
2509.09084,
2412.00406,
2410.10959,
2407.08043,
2405.12066,
2505.02297,
2504.19943,
2503.01279,
2409.00436,
2504.05237,
2506.20428,
2505.09563,
2410.06686,
2505.23603,
2406.01401,
2405.08176,
2510.06346,
2509.17723,
2503.03833,
2411.05252,
2406.05197,
2406.11747,
2507.13187,
2502.01704,
2509.07835,
2501.17029,
2403.05423,
2510.06603,
2505.16523,
2407.15783,
2404.01913,
2408.13096,
2406.15587,
2505.20382,
2410.17908,
2509.26247,
2407.11607,
2505.19979,
2507.11541,
2409.18502,
2412.09488,
2403.01772,
2501.09728,
2506.19337,
2409.13808,
2405.03751,
2405.10933,
2503.03411,
2411.14139,
2412.02083,
2401.15173,
2509.25865,
2503.15134,
2409.10163,
2509.03413,
2510.13894,
2505.01010,
